id,name,name_en,description,description_en,full_video_url,full_video_image_url,introduction,introduction_en,slug,slug_en,attribute_name,attribute_value
43,"Squat à la barre","Barbell Squat","<p>Barre sur les épaules, pieds écartés à largeur d'épaules.</p><p>Descendez en poussant les hanches vers l'arrière, gardez le <strong>dos droit</strong>, remontez en <em>poussant sur les talons</em>.</p>","<p>Barbell on shoulders, feet shoulder-width apart.</p><p>Lower by pushing hips back, keep <strong>back straight</strong>, rise by <em>pushing through heels</em>.</p>",https://www.youtube.com/watch?v=ultWZbUMPL8,https://img.youtube.com/vi/ultWZbUMPL8/maxresdefault.jpg,"Roi des exercices pour les jambes.","King of leg exercises.","squat-a-la-barre","barbell-squat",EQUIPMENT,BARBELL
43,"Squat à la barre","Barbell Squat","<p>Barre sur les épaules, pieds écartés à largeur d'épaules.</p><p>Descendez en poussant les hanches vers l'arrière, gardez le <strong>dos droit</strong>, remontez en <em>poussant sur les talons</em>.</p>","<p>Barbell on shoulders, feet shoulder-width apart.</p><p>Lower by pushing hips back, keep <strong>back straight</strong>, rise by <em>pushing through heels</em>.</p>",https://www.youtube.com/watch?v=ultWZbUMPL8,https://img.youtube.com/vi/ultWZbUMPL8/maxresdefault.jpg,"Roi des exercices pour les jambes.","King of leg exercises.","squat-a-la-barre","barbell-squat",MECHANICS_TYPE,COMPOUND
44,"High Knees","High Knees","<p>Debout, courez sur place en montant les <strong>genoux le plus haut possible</strong>.</p><p>Gardez un rythme <em>rapide</em> et balancez les bras alternativement.</p>","<p>Stand, run in place bringing <strong>knees as high as possible</strong>.</p><p>Keep a <em>fast</em> pace and swing arms alternately.</p>",https://www.youtube.com/watch?v=8opcQdC-V-U,https://img.youtube.com/vi/8opcQdC-V-U/maxresdefault.jpg,"Exercice cardio pour échauffement.","Cardio exercise for warm-up.","high-knees","high-knees",TYPE,CARDIO
44,"High Knees","High Knees","<p>Debout, courez sur place en montant les <strong>genoux le plus haut possible</strong>.</p><p>Gardez un rythme <em>rapide</em> et balancez les bras alternativement.</p>","<p>Stand, run in place bringing <strong>knees as high as possible</strong>.</p><p>Keep a <em>fast</em> pace and swing arms alternately.</p>",https://www.youtube.com/watch?v=8opcQdC-V-U,https://img.youtube.com/vi/8opcQdC-V-U/maxresdefault.jpg,"Exercice cardio pour échauffement.","Cardio exercise for warm-up.","high-knees","high-knees",PRIMARY_MUSCLE,QUADRICEPS
44,"High Knees","High Knees","<p>Debout, courez sur place en montant les <strong>genoux le plus haut possible</strong>.</p><p>Gardez un rythme <em>rapide</em> et balancez les bras alternativement.</p>","<p>Stand, run in place bringing <strong>knees as high as possible</strong>.</p><p>Keep a <em>fast</em> pace and swing arms alternately.</p>",https://www.youtube.com/watch?v=8opcQdC-V-U,https://img.youtube.com/vi/8opcQdC-V-U/maxresdefault.jpg,"Exercice cardio pour échauffement.","Cardio exercise for warm-up.","high-knees","high-knees",SECONDARY_MUSCLE,CALVES
44,"High Knees","High Knees","<p>Debout, courez sur place en montant les <strong>genoux le plus haut possible</strong>.</p><p>Gardez un rythme <em>rapide</em> et balancez les bras alternativement.</p>","<p>Stand, run in place bringing <strong>knees as high as possible</strong>.</p><p>Keep a <em>fast</em> pace and swing arms alternately.</p>",https://www.youtube.com/watch?v=8opcQdC-V-U,https://img.youtube.com/vi/8opcQdC-V-U/maxresdefault.jpg,"Exercice cardio pour échauffement.","Cardio exercise for warm-up.","high-knees","high-knees",EQUIPMENT,BODYWEIGHT
44,"High Knees","High Knees","<p>Debout, courez sur place en montant les <strong>genoux le plus haut possible</strong>.</p><p>Gardez un rythme <em>rapide</em> et balancez les bras alternativement.</p>","<p>Stand, run in place bringing <strong>knees as high as possible</strong>.</p><p>Keep a <em>fast</em> pace and swing arms alternately.</p>",https://www.youtube.com/watch?v=8opcQdC-V-U,https://img.youtube.com/vi/8opcQdC-V-U/maxresdefault.jpg,"Exercice cardio pour échauffement.","Cardio exercise for warm-up.","high-knees","high-knees",MECHANICS_TYPE,COMPOUND
45,"Élévations latérales","Lateral Raises","<p>Debout, haltères dans chaque main le long du corps.</p><p>Levez les bras sur les <strong>côtés</strong> jusqu'à hauteur d'épaules, puis redescendez <em>contrôlé</em>.</p>","<p>Stand with dumbbells in each hand at sides.</p><p>Raise arms to the <strong>sides</strong> to shoulder height, then lower with <em>control</em>.</p>",https://www.youtube.com/watch?v=3VcKaXpzqRo,https://img.youtube.com/vi/3VcKaXpzqRo/maxresdefault.jpg,"Isolation des deltoïdes latéraux.","Lateral deltoid isolation.","elevations-laterales","lateral-raises",TYPE,STRENGTH
45,"Élévations latérales","Lateral Raises","<p>Debout, haltères dans chaque main le long du corps.</p><p>Levez les bras sur les <strong>côtés</strong> jusqu'à hauteur d'épaules, puis redescendez <em>contrôlé</em>.</p>","<p>Stand with dumbbells in each hand at sides.</p><p>Raise arms to the <strong>sides</strong> to shoulder height, then lower with <em>control</em>.</p>",https://www.youtube.com/watch?v=3VcKaXpzqRo,https://img.youtube.com/vi/3VcKaXpzqRo/maxresdefault.jpg,"Isolation des deltoïdes latéraux.","Lateral deltoid isolation.","elevations-laterales","lateral-raises",PRIMARY_MUSCLE,SHOULDERS
45,"Élévations latérales","Lateral Raises","<p>Debout, haltères dans chaque main le long du corps.</p><p>Levez les bras sur les <strong>côtés</strong> jusqu'à hauteur d'épaules, puis redescendez <em>contrôlé</em>.</p>","<p>Stand with dumbbells in each hand at sides.</p><p>Raise arms to the <strong>sides</strong> to shoulder height, then lower with <em>control</em>.</p>",https://www.youtube.com/watch?v=3VcKaXpzqRo,https://img.youtube.com/vi/3VcKaXpzqRo/maxresdefault.jpg,"Isolation des deltoïdes latéraux.","Lateral deltoid isolation.","elevations-laterales","lateral-raises",EQUIPMENT,DUMBBELL
45,"Élévations latérales","Lateral Raises","<p>Debout, haltères dans chaque main le long du corps.</p><p>Levez les bras sur les <strong>côtés</strong> jusqu'à hauteur d'épaules, puis redescendez <em>contrôlé</em>.</p>","<p>Stand with dumbbells in each hand at sides.</p><p>Raise arms to the <strong>sides</strong> to shoulder height, then lower with <em>control</em>.</p>",https://www.youtube.com/watch?v=3VcKaXpzqRo,https://img.youtube.com/vi/3VcKaXpzqRo/maxresdefault.jpg,"Isolation des deltoïdes latéraux.","Lateral deltoid isolation.","elevations-laterales","lateral-raises",MECHANICS_TYPE,ISOLATION
46,"Planche latérale","Side Plank","<p>Allongé sur le côté, appui sur un avant-bras et pieds superposés.</p><p>Soulevez le bassin pour former une <strong>ligne droite</strong>, maintenez la position en contractant le <em>tronc</em>.</p>","<p>Lying on side, supported on forearm with feet stacked.</p><p>Lift pelvis to form <strong>straight line</strong>, hold position contracting <em>core</em>.</p>",https://www.youtube.com/watch?v=K2AAHdsc-HI,https://img.youtube.com/vi/K2AAHdsc-HI/maxresdefault.jpg,"Planche isométrique pour les obliques.","Isometric plank for obliques.","planche-laterale","side-plank",TYPE,STRENGTH
46,"Planche latérale","Side Plank","<p>Allongé sur le côté, appui sur un avant-bras et pieds superposés.</p><p>Soulevez le bassin pour former une <strong>ligne droite</strong>, maintenez la position en contractant le <em>tronc</em>.</p>","<p>Lying on side, supported on forearm with feet stacked.</p><p>Lift pelvis to form <strong>straight line</strong>, hold position contracting <em>core</em>.</p>",https://www.youtube.com/watch?v=K2AAHdsc-HI,https://img.youtube.com/vi/K2AAHdsc-HI/maxresdefault.jpg,"Planche isométrique pour les obliques.","Isometric plank for obliques.","planche-laterale","side-plank",PRIMARY_MUSCLE,CORE
46,"Planche latérale","Side Plank","<p>Allongé sur le côté, appui sur un avant-bras et pieds superposés.</p><p>Soulevez le bassin pour former une <strong>ligne droite</strong>, maintenez la position en contractant le <em>tronc</em>.</p>","<p>Lying on side, supported on forearm with feet stacked.</p><p>Lift pelvis to form <strong>straight line</strong>, hold position contracting <em>core</em>.</p>",https://www.youtube.com/watch?v=K2AAHdsc-HI,https://img.youtube.com/vi/K2AAHdsc-HI/maxresdefault.jpg,"Planche isométrique pour les obliques.","Isometric plank for obliques.","planche-laterale","side-plank",SECONDARY_MUSCLE,SHOULDERS
46,"Planche latérale","Side Plank","<p>Allongé sur le côté, appui sur un avant-bras et pieds superposés.</p><p>Soulevez le bassin pour former une <strong>ligne droite</strong>, maintenez la position en contractant le <em>tronc</em>.</p>","<p>Lying on side, supported on forearm with feet stacked.</p><p>Lift pelvis to form <strong>straight line</strong>, hold position contracting <em>core</em>.</p>",https://www.youtube.com/watch?v=K2AAHdsc-HI,https://img.youtube.com/vi/K2AAHdsc-HI/maxresdefault.jpg,"Planche isométrique pour les obliques.","Isometric plank for obliques.","planche-laterale","side-plank",EQUIPMENT,BODYWEIGHT
46,"Planche latérale","Side Plank","<p>Allongé sur le côté, appui sur un avant-bras et pieds superposés.</p><p>Soulevez le bassin pour former une <strong>ligne droite</strong>, maintenez la position en contractant le <em>tronc</em>.</p>","<p>Lying on side, supported on forearm with feet stacked.</p><p>Lift pelvis to form <strong>straight line</strong>, hold position contracting <em>core</em>.</p>",https://www.youtube.com/watch?v=K2AAHdsc-HI,https://img.youtube.com/vi/K2AAHdsc-HI/maxresdefault.jpg,"Planche isométrique pour les obliques.","Isometric plank for obliques.","planche-laterale","side-plank",MECHANICS_TYPE,ISOLATION
47,"Étirement du dos","Cat-Cow Stretch","<p>À quatre pattes, alternez entre <strong>creuser le dos</strong> (vache) et <em>arrondir la colonne</em> (chat).</p><p>Respirez profondément et bougez lentement entre les deux positions.</p>","<p>On all fours, alternate between <strong>arching back</strong> (cow) and <em>rounding spine</em> (cat).</p><p>Breathe deeply and move slowly between both positions.</p>",https://www.youtube.com/watch?v=K9bK0BwKFjs,https://img.youtube.com/vi/K9bK0BwKFjs/maxresdefault.jpg,"Mobilisation douce de la colonne vertébrale.","Gentle spinal mobilization.","etirement-du-dos","cat-cow-stretch",SECONDARY_MUSCLE,CORE
47,"Étirement du dos","Cat-Cow Stretch","<p>À quatre pattes, alternez entre <strong>creuser le dos</strong> (vache) et <em>arrondir la colonne</em> (chat).</p><p>Respirez profondément et bougez lentement entre les deux positions.</p>","<p>On all fours, alternate between <strong>arching back</strong> (cow) and <em>rounding spine</em> (cat).</p><p>Breathe deeply and move slowly between both positions.</p>",https://www.youtube.com/watch?v=K9bK0BwKFjs,https://img.youtube.com/vi/K9bK0BwKFjs/maxresdefault.jpg,"Mobilisation douce de la colonne vertébrale.","Gentle spinal mobilization.","etirement-du-dos","cat-cow-stretch",EQUIPMENT,BODYWEIGHT
47,"Étirement du dos","Cat-Cow Stretch","<p>À quatre pattes, alternez entre <strong>creuser le dos</strong> (vache) et <em>arrondir la colonne</em> (chat).</p><p>Respirez profondément et bougez lentement entre les deux positions.</p>","<p>On all fours, alternate between <strong>arching back</strong> (cow) and <em>rounding spine</em> (cat).</p><p>Breathe deeply and move slowly between both positions.</p>",https://www.youtube.com/watch?v=K9bK0BwKFjs,https://img.youtube.com/vi/K9bK0BwKFjs/maxresdefault.jpg,"Mobilisation douce de la colonne vertébrale.","Gentle spinal mobilization.","etirement-du-dos","cat-cow-stretch",MECHANICS_TYPE,ISOLATION
47,"Étirement du dos","Cat-Cow Stretch","<p>À quatre pattes, alternez entre <strong>creuser le dos</strong> (vache) et <em>arrondir la colonne</em> (chat).</p><p>Respirez profondément et bougez lentement entre les deux positions.</p>","<p>On all fours, alternate between <strong>arching back</strong> (cow) and <em>rounding spine</em> (cat).</p><p>Breathe deeply and move slowly between both positions.</p>",https://www.youtube.com/watch?v=K9bK0BwKFjs,https://img.youtube.com/vi/K9bK0BwKFjs/maxresdefault.jpg,"Mobilisation douce de la colonne vertébrale.","Gentle spinal mobilization.","etirement-du-dos","cat-cow-stretch",PRIMARY_MUSCLE,BACK
48,"Wall Sits","Wall Sits","<p>Dos contre un mur, glissez jusqu'à ce que les cuisses soient <strong>parallèles</strong> au sol.</p><p>Maintenez cette position en contractant les <em>quadriceps</em>, respirez normalement.</p>","<p>Back against wall, slide down until thighs are <strong>parallel</strong> to floor.</p><p>Hold this position contracting <em>quadriceps</em>, breathe normally.</p>",https://www.youtube.com/watch?v=y-wV4Venusw,https://img.youtube.com/vi/y-wV4Venusw/maxresdefault.jpg,"Exercice isométrique pour les cuisses.","Isometric exercise for thighs.","wall-sits","wall-sits",TYPE,STRENGTH
48,"Wall Sits","Wall Sits","<p>Dos contre un mur, glissez jusqu'à ce que les cuisses soient <strong>parallèles</strong> au sol.</p><p>Maintenez cette position en contractant les <em>quadriceps</em>, respirez normalement.</p>","<p>Back against wall, slide down until thighs are <strong>parallel</strong> to floor.</p><p>Hold this position contracting <em>quadriceps</em>, breathe normally.</p>",https://www.youtube.com/watch?v=y-wV4Venusw,https://img.youtube.com/vi/y-wV4Venusw/maxresdefault.jpg,"Exercice isométrique pour les cuisses.","Isometric exercise for thighs.","wall-sits","wall-sits",PRIMARY_MUSCLE,QUADRICEPS
48,"Wall Sits","Wall Sits","<p>Dos contre un mur, glissez jusqu'à ce que les cuisses soient <strong>parallèles</strong> au sol.</p><p>Maintenez cette position en contractant les <em>quadriceps</em>, respirez normalement.</p>","<p>Back against wall, slide down until thighs are <strong>parallel</strong> to floor.</p><p>Hold this position contracting <em>quadriceps</em>, breathe normally.</p>",https://www.youtube.com/watch?v=y-wV4Venusw,https://img.youtube.com/vi/y-wV4Venusw/maxresdefault.jpg,"Exercice isométrique pour les cuisses.","Isometric exercise for thighs.","wall-sits","wall-sits",SECONDARY_MUSCLE,GLUTES
48,"Wall Sits","Wall Sits","<p>Dos contre un mur, glissez jusqu'à ce que les cuisses soient <strong>parallèles</strong> au sol.</p><p>Maintenez cette position en contractant les <em>quadriceps</em>, respirez normalement.</p>","<p>Back against wall, slide down until thighs are <strong>parallel</strong> to floor.</p><p>Hold this position contracting <em>quadriceps</em>, breathe normally.</p>",https://www.youtube.com/watch?v=y-wV4Venusw,https://img.youtube.com/vi/y-wV4Venusw/maxresdefault.jpg,"Exercice isométrique pour les cuisses.","Isometric exercise for thighs.","wall-sits","wall-sits",EQUIPMENT,BODYWEIGHT
48,"Wall Sits","Wall Sits","<p>Dos contre un mur, glissez jusqu'à ce que les cuisses soient <strong>parallèles</strong> au sol.</p><p>Maintenez cette position en contractant les <em>quadriceps</em>, respirez normalement.</p>","<p>Back against wall, slide down until thighs are <strong>parallel</strong> to floor.</p><p>Hold this position contracting <em>quadriceps</em>, breathe normally.</p>",https://www.youtube.com/watch?v=y-wV4Venusw,https://img.youtube.com/vi/y-wV4Venusw/maxresdefault.jpg,"Exercice isométrique pour les cuisses.","Isometric exercise for thighs.","wall-sits","wall-sits",MECHANICS_TYPE,ISOLATION
49,"Développé haltères couché","Dumbbell Bench Press","<p>Allongé sur un banc, haltères dans chaque main à hauteur de poitrine.</p><p>Poussez les haltères vers le haut en <strong>rapprochant</strong> les mains, puis redescendez <em>contrôlé</em>.</p>","<p>Lying on bench, dumbbells in each hand at chest height.</p><p>Press dumbbells upward <strong>bringing hands together</strong>, then lower with <em>control</em>.</p>",https://www.youtube.com/watch?v=VmB1G1K7v94,https://img.youtube.com/vi/VmB1G1K7v94/maxresdefault.jpg,"Alternative au développé couché à la barre.","Alternative to barbell bench press.","developpe-halteres-couche","dumbbell-bench-press",TYPE,STRENGTH
